,data,codigo,defluencia
2848,2015-07-07,19067,154.0
2849,2015-07-11,19067,35.0
2850,2015-07-12,19067,30.0
2851,2015-07-16,19067,3121.0
2852,2015-07-18,19067,552.0
2853,2015-07-19,19067,803.0
2854,2015-07-20,19067,504.0
2855,2015-07-22,19067,1030.0
2856,2015-07-23,19067,674.0
2857,2015-07-24,19067,651.0
2858,2015-07-26,19067,811.0
2859,2015-07-27,19067,566.0
2860,2015-07-29,19067,389.0
2861,2015-08-01,19067,320.0
2862,2015-08-06,19067,342.0
2863,2015-08-07,19067,349.0
2864,2015-08-09,19067,175.0
2865,2015-08-13,19067,384.0
2866,2015-08-14,19067,426.0
2867,2015-08-15,19067,435.0
2868,2015-08-16,19067,392.0
2869,2015-08-19,19067,453.0
2870,2015-08-20,19067,449.0
2871,2015-08-21,19067,445.0
2872,2015-08-23,19067,391.0
2873,2015-08-25,19067,428.0
2874,2015-08-26,19067,457.0
2875,2015-08-28,19067,456.0
2876,2015-08-29,19067,430.0
2877,2015-09-01,19067,454.0
2878,2015-09-04,19067,468.0
2879,2015-09-05,19067,469.0
2880,2015-09-06,19067,331.0
2881,2015-09-07,19067,316.0
2882,2015-09-08,19067,376.0
2883,2015-09-10,19067,439.0
2884,2015-09-11,19067,440.0
2885,2015-09-13,19067,285.0
2886,2015-09-17,19067,287.0
2887,2015-09-19,19067,372.0
2888,2015-09-22,19067,437.0
2889,2015-09-23,19067,432.0
2890,2015-09-24,19067,434.0
2891,2015-09-26,19067,486.0
2892,2015-09-27,19067,1691.0
2893,2015-09-30,19067,611.0
2894,2015-10-02,19067,444.0
2895,2015-10-03,19067,556.0
2896,2015-10-04,19067,448.0
2897,2015-10-08,19067,2664.0
2898,2015-10-11,19067,1801.0
2899,2015-10-13,19067,999.0
2900,2015-10-14,19067,837.0
2901,2015-10-15,19067,722.0
2902,2015-10-17,19067,961.0
2903,2015-10-19,19067,509.0
2904,2015-10-20,19067,440.0
2905,2015-10-22,19067,5516.0
2906,2015-10-23,19067,2119.0
2907,2015-10-26,19067,511.0
2908,2015-10-29,19067,419.0
2909,2015-10-31,19067,295.0
2910,2015-11-01,19067,263.0
2911,2015-11-02,19067,257.0
2912,2015-11-03,19067,291.0
2913,2015-11-06,19067,749.0
2914,2015-11-09,19067,324.0
2915,2015-11-15,19067,292.0
2916,2015-11-16,19067,258.0
2917,2015-11-17,19067,211.0
2918,2015-11-19,19067,431.0
2919,2015-11-20,19067,360.0
2920,2015-11-21,19067,219.0
2921,2015-11-25,19067,178.0
2922,2015-11-27,19067,160.0
2923,2015-11-28,19067,290.0
2924,2015-11-29,19067,42.0
2925,2015-12-01,19067,197.0
2926,2015-12-03,19067,800.0
2927,2015-12-04,19067,534.0
2928,2015-12-05,19067,445.0
2929,2015-12-08,19067,279.0
2930,2015-12-09,19067,334.0
2931,2015-12-11,19067,344.0
2932,2015-12-15,19067,372.0
2933,2015-12-16,19067,430.0
2934,2015-12-18,19067,429.0
2935,2015-12-19,19067,266.0
2936,2015-12-20,19067,89.0
2937,2015-12-21,19067,226.0
2938,2015-12-23,19067,215.0
2939,2015-12-24,19067,206.0
2940,2015-12-25,19067,463.0
2941,2015-12-28,19067,390.0
2942,2015-12-30,19067,824.0
2943,2016-01-02,19067,1558.0
2944,2016-01-03,19067,477.0
2945,2016-01-05,19067,430.0
2946,2016-01-06,19067,410.0
2947,2016-01-07,19067,423.0
2948,2016-01-09,19067,287.0
2949,2016-01-10,19067,321.0
2950,2016-01-13,19067,403.0
2951,2016-01-16,19067,313.0
2952,2016-01-17,19067,184.0
2953,2016-01-20,19067,319.0
2954,2016-01-21,19067,317.0
2955,2016-01-22,19067,301.0
2956,2016-01-23,19067,276.0
2957,2016-01-30,19067,133.0
2958,2016-02-02,19067,432.0
2959,2016-02-04,19067,525.0
2960,2016-02-06,19067,592.0
2961,2016-02-08,19067,435.0
2962,2016-02-09,19067,439.0
2963,2016-02-10,19067,390.0
2964,2016-02-11,19067,426.0
2965,2016-02-13,19067,322.0
2966,2016-02-14,19067,211.0
2967,2016-02-15,19067,329.0
2968,2016-02-16,19067,240.0
2969,2016-02-17,19067,222.0
2970,2016-02-18,19067,208.0
2971,2016-02-22,19067,177.0
2972,2016-02-23,19067,200.0
2973,2016-02-25,19067,216.0
2974,2016-02-28,19067,122.0
2975,2016-02-29,19067,189.0
2976,2016-03-05,19067,202.0
2977,2016-03-06,19067,127.0
2978,2016-03-09,19067,277.0
2979,2016-03-13,19067,316.0
2980,2016-03-19,19067,347.0
2981,2016-03-20,19067,96.0
2982,2016-03-21,19067,280.0
2983,2016-03-22,19067,256.0
2984,2016-03-23,19067,243.0
2985,2016-03-24,19067,231.0
2986,2016-03-25,19067,60.0
2987,2016-03-27,19067,485.0
2988,2016-03-29,19067,335.0
2989,2016-03-31,19067,391.0
2990,2016-04-01,19067,358.0
2991,2016-04-03,19067,325.0
2992,2016-04-04,19067,445.0
2993,2016-04-06,19067,444.0
2994,2016-04-08,19067,401.0
2995,2016-04-10,19067,243.0
2996,2016-04-12,19067,444.0
2997,2016-04-13,19067,442.0
2998,2016-04-18,19067,328.0
2999,2016-04-19,19067,343.0
3000,2016-04-20,19067,371.0
3001,2016-04-21,19067,331.0
3002,2016-04-22,19067,281.0
3003,2016-04-23,19067,73.0
3004,2016-04-24,19067,106.0
3005,2016-04-28,19067,353.0
3006,2016-05-01,19067,60.0
3007,2016-05-03,19067,347.0
3008,2016-05-05,19067,427.0
3009,2016-05-07,19067,401.0
3010,2016-05-08,19067,61.0
3011,2016-05-09,19067,312.0
3012,2016-05-10,19067,328.0
3013,2016-05-11,19067,292.0
3014,2016-05-12,19067,384.0
3015,2016-05-14,19067,20.0
3016,2016-05-15,19067,18.0
3017,2016-05-17,19067,64.0
3018,2016-05-20,19067,373.0
3019,2016-05-21,19067,250.0
3020,2016-05-22,19067,103.0
3021,2016-05-23,19067,280.0
3022,2016-05-24,19067,343.0
3023,2016-05-25,19067,268.0
3024,2016-05-26,19067,249.0
3025,2016-05-27,19067,40.0
3026,2016-05-30,19067,283.0
3027,2016-05-31,19067,316.0
3028,2016-06-03,19067,219.0
3029,2016-06-04,19067,164.0
3030,2016-06-05,19067,29.0
3031,2016-06-06,19067,218.0
3032,2016-06-08,19067,86.0
3033,2016-06-09,19067,185.0
3034,2016-06-10,19067,216.0
3035,2016-06-11,19067,60.0
3036,2016-06-12,19067,69.0
3037,2016-06-13,19067,259.0
3038,2016-06-15,19067,185.0
3039,2016-06-17,19067,272.0
3040,2016-06-19,19067,76.0
3041,2016-06-25,19067,144.0
3042,2016-06-26,19067,40.0
3043,2016-06-29,19067,310.0
3044,2016-06-30,19067,314.0
3045,2016-07-03,19067,110.0
3046,2016-07-05,19067,358.0
3047,2016-07-06,19067,253.0
3048,2016-07-09,19067,257.0
3049,2016-07-11,19067,312.0
3050,2016-07-12,19067,295.0
3051,2016-07-14,19067,322.0
3052,2016-07-15,19067,518.0
3053,2016-07-16,19067,495.0
3054,2016-07-17,19067,444.0
3055,2016-07-18,19067,445.0
3056,2016-07-20,19067,417.0
3057,2016-07-21,19067,439.0
3058,2016-07-24,19067,303.0
3059,2016-07-25,19067,409.0
3060,2016-07-27,19067,393.0
3061,2016-07-29,19067,428.0
3062,2016-08-01,19067,358.0
3063,2016-08-03,19067,450.0
3064,2016-08-07,19067,358.0
3065,2016-08-08,19067,444.0
3066,2016-08-10,19067,455.0
3067,2016-08-12,19067,461.0
3068,2016-08-14,19067,431.0
3069,2016-08-15,19067,462.0
3070,2016-08-16,19067,464.0
3071,2016-08-17,19067,466.0
3072,2016-08-19,19067,446.0
3073,2016-08-21,19067,16.0
3074,2016-08-22,19067,274.0
3075,2016-08-24,19067,217.0
3076,2016-08-25,19067,279.0
3077,2016-08-27,19067,50.0
3078,2016-08-30,19067,317.0
3079,2016-08-31,19067,328.0
3080,2016-09-05,19067,137.0
3081,2016-09-06,19067,80.0
3082,2016-09-07,19067,17.0
3083,2016-09-08,19067,113.0
3084,2016-09-11,19067,18.0
3085,2016-09-13,19067,306.0
3086,2016-09-14,19067,254.0
3087,2016-09-15,19067,232.0
3088,2016-09-21,19067,384.0
3089,2016-09-22,19067,384.0
3090,2016-09-25,19067,282.0
3091,2016-09-26,19067,452.0
3092,2016-09-28,19067,454.0
3093,2016-09-29,19067,396.0
3094,2016-09-30,19067,430.0
3095,2016-10-02,19067,191.0
3096,2016-10-03,19067,319.0
3097,2016-10-04,19067,464.0
3098,2016-10-06,19067,471.0
3099,2016-10-07,19067,472.0
3100,2016-10-08,19067,460.0
3101,2016-10-09,19067,164.0
3102,2016-10-11,19067,468.0
3103,2016-10-13,19067,324.0
3104,2016-10-14,19067,410.0
3105,2016-10-15,19067,252.0
3106,2016-10-17,19067,347.0
3107,2016-10-18,19067,370.0
3108,2016-10-20,19067,367.0
3109,2016-10-21,19067,442.0
3110,2016-10-25,19067,162.0
3111,2016-10-27,19067,89.0
3112,2016-10-29,19067,163.0
3113,2016-11-03,19067,404.0
3114,2016-11-04,19067,330.0
3115,2016-11-05,19067,414.0
3116,2016-11-11,19067,340.0
3117,2016-11-13,19067,41.0
3118,2016-11-16,19067,317.0
3119,2016-11-17,19067,345.0
3120,2016-11-19,19067,330.0
3121,2016-11-20,19067,31.0
3122,2016-11-21,19067,297.0
3123,2016-11-22,19067,449.0
3124,2016-11-23,19067,454.0
3125,2016-11-26,19067,452.0
3126,2016-11-27,19067,456.0
3127,2016-11-28,19067,461.0
3128,2016-11-30,19067,461.0
3129,2016-12-01,19067,464.0
3130,2016-12-03,19067,464.0
3131,2016-12-04,19067,449.0
3132,2016-12-06,19067,470.0
3133,2016-12-08,19067,470.0
3134,2016-12-10,19067,380.0
3135,2016-12-15,19067,300.0
3136,2016-12-16,19067,315.0
3137,2016-12-17,19067,359.0
3138,2016-12-18,19067,168.0
3139,2016-12-22,19067,326.0
3140,2016-12-25,19067,52.0
3141,2016-12-28,19067,243.0
3142,2016-12-29,19067,240.0
3143,2016-12-30,19067,206.0
3144,2017-01-02,19067,138.0
3145,2017-01-05,19067,285.0
3146,2017-01-10,19067,459.0
3147,2017-01-11,19067,452.0
3148,2017-01-12,19067,421.0
3149,2017-01-14,19067,288.0
3150,2017-01-16,19067,399.0
3151,2017-01-17,19067,428.0
3152,2017-01-21,19067,376.0
3153,2017-01-22,19067,300.0
3154,2017-01-24,19067,465.0
3155,2017-01-25,19067,456.0
3156,2017-01-28,19067,314.0
3157,2017-02-07,19067,293.0
3158,2017-02-08,19067,301.0
3159,2017-02-09,19067,304.0
3160,2017-02-12,19067,307.0
3161,2017-02-13,19067,308.0
3162,2017-02-15,19067,302.0
3163,2017-02-17,19067,305.0
3164,2017-02-18,19067,329.0
3165,2017-02-19,19067,411.0
3166,2017-02-21,19067,459.0
3167,2017-02-22,19067,460.0
3168,2017-02-23,19067,457.0
3169,2017-02-27,19067,326.0
3170,2017-02-28,19067,371.0
3171,2017-03-02,19067,314.0
3172,2017-03-03,19067,108.0
3173,2017-03-05,19067,16.0
3174,2017-03-06,19067,228.0
3175,2017-03-07,19067,61.0
3176,2017-03-08,19067,31.0
3177,2017-03-09,19067,108.0
3178,2017-03-11,19067,16.0
3179,2017-03-13,19067,130.0
3180,2017-03-14,19067,104.0
3181,2017-03-15,19067,79.0
3182,2017-03-16,19067,84.0
3183,2017-03-18,19067,16.0
3184,2017-03-19,19067,16.0
3185,2017-03-21,19067,86.0
3186,2017-03-22,19067,151.0
3187,2017-03-23,19067,167.0
3188,2017-03-26,19067,110.0
3189,2017-03-28,19067,139.0
3190,2017-03-29,19067,40.0
3191,2017-03-31,19067,138.0
3192,2017-04-01,19067,139.0
3193,2017-04-02,19067,139.0
3194,2017-04-03,19067,138.0
3195,2017-04-06,19067,137.0
3196,2017-04-07,19067,137.0
3197,2017-04-09,19067,137.0
3198,2017-04-11,19067,139.0
3199,2017-04-12,19067,137.0
3200,2017-04-15,19067,139.0
3201,2017-04-20,19067,140.0
3202,2017-04-22,19067,140.0
3203,2017-04-23,19067,140.0
3204,2017-04-26,19067,139.0
3205,2017-04-30,19067,141.0
3206,2017-05-01,19067,141.0
3207,2017-05-02,19067,138.0
3208,2017-05-05,19067,141.0
3209,2017-05-08,19067,138.0
3210,2017-05-11,19067,140.0
3211,2017-05-12,19067,140.0
3212,2017-05-14,19067,141.0
3213,2017-05-15,19067,142.0
3214,2017-05-19,19067,141.0
3215,2017-05-22,19067,140.0
3216,2017-05-24,19067,142.0
3217,2017-05-25,19067,142.0
3218,2017-05-30,19067,231.0
3219,2017-06-01,19067,348.0
3220,2017-06-03,19067,315.0
3221,2017-06-06,19067,2156.0
3222,2017-06-08,19067,2028.0
3223,2017-06-09,19067,1244.0
3224,2017-06-13,19067,568.0
3225,2017-06-14,19067,387.0
3226,2017-06-15,19067,339.0
3227,2017-06-16,19067,347.0
3228,2017-06-17,19067,210.0
3229,2017-06-26,19067,264.0
3230,2017-06-27,19067,279.0
3231,2017-06-29,19067,311.0
3232,2017-06-30,19067,329.0
3233,2017-07-01,19067,136.0
3234,2017-07-02,19067,24.0
3235,2017-07-03,19067,277.0
3236,2017-07-07,19067,305.0
3237,2017-07-08,19067,275.0
3238,2017-07-11,19067,358.0
3239,2017-07-12,19067,326.0
3240,2017-07-13,19067,358.0
3241,2017-07-16,19067,67.0
3242,2017-07-18,19067,397.0
3243,2017-07-20,19067,456.0
3244,2017-07-21,19067,441.0
3245,2017-07-23,19067,253.0
3246,2017-07-25,19067,443.0
3247,2017-07-28,19067,445.0
3248,2017-07-29,19067,175.0
3249,2017-07-30,19067,56.0
3250,2017-07-31,19067,320.0
3251,2017-08-02,19067,314.0
3252,2017-08-04,19067,334.0
3253,2017-08-07,19067,322.0
3254,2017-08-09,19067,347.0
3255,2017-08-10,19067,358.0
3256,2017-08-12,19067,224.0
3257,2017-08-14,19067,311.0
3258,2017-08-16,19067,342.0
3259,2017-08-20,19067,16.0
3260,2017-08-23,19067,320.0
3261,2017-08-25,19067,322.0
3262,2017-08-29,19067,327.0
3263,2017-08-31,19067,383.0
3264,2017-09-01,19067,331.0
3265,2017-09-02,19067,216.0
3266,2017-09-05,19067,338.0
3267,2017-09-06,19067,346.0
3268,2017-09-09,19067,176.0
3269,2017-09-11,19067,341.0
3270,2017-09-16,19067,156.0
3271,2017-09-17,19067,38.0
3272,2017-09-18,19067,316.0
3273,2017-09-19,19067,326.0
3274,2017-09-22,19067,264.0
3275,2017-09-24,19067,41.0
3276,2017-09-27,19067,241.0
3277,2017-09-30,19067,92.0
3278,2017-10-02,19067,166.0
3279,2017-10-08,19067,113.0
3280,2017-10-10,19067,302.0
3281,2017-10-14,19067,192.0
3282,2017-10-17,19067,307.0
3283,2017-10-18,19067,418.0
3284,2017-10-20,19067,458.0
3285,2017-10-21,19067,451.0
3286,2017-10-25,19067,368.0
3287,2017-10-26,19067,400.0
3288,2017-10-27,19067,355.0
3289,2017-10-28,19067,280.0
3290,2017-10-30,19067,297.0
3291,2017-10-31,19067,344.0
3292,2017-11-02,19067,65.0
3293,2017-11-04,19067,153.0
3294,2017-11-05,19067,46.0
3295,2017-11-06,19067,50.0
3296,2017-11-07,19067,315.0
3297,2017-11-09,19067,181.0
3298,2017-11-10,19067,103.0
3299,2017-11-11,19067,16.0
3300,2017-11-12,19067,16.0
3301,2017-11-14,19067,103.0
3302,2017-11-16,19067,310.0
3303,2017-11-19,19067,16.0
3304,2017-11-23,19067,189.0
3305,2017-11-24,19067,62.0
3306,2017-11-27,19067,198.0
3307,2017-11-29,19067,122.0
3308,2017-11-30,19067,169.0
3309,2017-12-02,19067,105.0
3310,2017-12-05,19067,98.0
3311,2017-12-06,19067,117.0
3312,2017-12-07,19067,139.0
3313,2017-12-08,19067,16.0
3314,2017-12-09,19067,16.0
3315,2017-12-12,19067,16.0
3316,2017-12-13,19067,117.0
3317,2017-12-14,19067,150.0
3318,2017-12-16,19067,98.0
3319,2017-12-22,19067,145.0
3320,2017-12-25,19067,58.0
3321,2017-12-27,19067,104.0
3322,2017-12-30,19067,16.0
3323,2018-01-01,19067,16.0
3324,2018-01-04,19067,79.0
3325,2018-01-05,19067,105.0
3326,2018-01-06,19067,16.0
3327,2018-01-14,19067,16.0
3328,2018-01-16,19067,236.0
3329,2018-01-17,19067,173.0
3330,2018-01-18,19067,274.0
3331,2018-01-21,19067,16.0
3332,2018-01-22,19067,150.0
3333,2018-01-25,19067,101.0
3334,2018-01-26,19067,16.0
3335,2018-01-27,19067,16.0
3336,2018-01-28,19067,16.0
3337,2018-01-29,19067,81.0
3338,2018-01-31,19067,44.0
3339,2018-02-01,19067,116.0
3340,2018-02-04,19067,16.0
3341,2018-02-05,19067,77.0
3342,2018-02-06,19067,152.0
3343,2018-02-07,19067,194.0
3344,2018-02-10,19067,31.0
3345,2018-02-11,19067,16.0
3346,2018-02-18,19067,16.0
3347,2018-02-20,19067,310.0
3348,2018-02-21,19067,263.0
3349,2018-02-22,19067,262.0
3350,2018-02-23,19067,287.0
3351,2018-02-24,19067,55.0
3352,2018-02-26,19067,324.0
3353,2018-02-27,19067,298.0
3354,2018-03-02,19067,329.0
3355,2018-03-05,19067,323.0
3356,2018-03-06,19067,281.0
3357,2018-03-07,19067,299.0
3358,2018-03-09,19067,289.0
3359,2018-03-10,19067,176.0
3360,2018-03-11,19067,16.0
3361,2018-03-14,19067,251.0
3362,2018-03-17,19067,118.0
3363,2018-03-18,19067,16.0
3364,2018-03-21,19067,229.0
3365,2018-03-22,19067,173.0
3366,2018-03-23,19067,164.0
3367,2018-03-24,19067,85.0
3368,2018-03-25,19067,19.0
3369,2018-03-26,19067,148.0
3370,2018-03-28,19067,293.0
3371,2018-03-31,19067,19.0
3372,2018-04-02,19067,286.0
3373,2018-04-03,19067,316.0
3374,2018-04-04,19067,299.0
3375,2018-04-06,19067,321.0
3376,2018-04-09,19067,299.0
3377,2018-04-12,19067,289.0
3378,2018-04-14,19067,19.0
3379,2018-04-15,19067,19.0
3380,2018-04-17,19067,74.0
3381,2018-04-19,19067,72.0
3382,2018-04-20,19067,75.0
3383,2018-04-21,19067,19.0
3384,2018-04-22,19067,19.0
3385,2018-04-23,19067,36.0
3386,2018-04-25,19067,19.0
3387,2018-04-26,19067,82.0
3388,2018-04-27,19067,83.0
3389,2018-04-28,19067,26.0
3390,2018-05-01,19067,19.0
3391,2018-05-08,19067,37.0
3392,2018-05-11,19067,192.0
3393,2018-05-14,19067,91.0
3394,2018-05-17,19067,138.0
3395,2018-05-20,19067,17.0
3396,2018-05-26,19067,128.0
3397,2018-05-27,19067,67.0
3398,2018-05-29,19067,166.0
3399,2018-06-01,19067,122.0
3400,2018-06-04,19067,213.0
3401,2018-06-05,19067,209.0
3402,2018-06-07,19067,180.0
3403,2018-06-11,19067,184.0
3404,2018-06-12,19067,187.0
3405,2018-06-13,19067,170.0
3406,2018-06-16,19067,66.0
3407,2018-06-17,19067,16.0
3408,2018-06-19,19067,181.0
3409,2018-06-22,19067,188.0
3410,2018-06-23,19067,69.0
3411,2018-06-24,19067,105.0
3412,2018-06-25,19067,240.0
3413,2018-06-28,19067,283.0
3414,2018-07-01,19067,60.0
3415,2018-07-03,19067,300.0
3416,2018-07-06,19067,325.0
3417,2018-07-08,19067,50.0
3418,2018-07-09,19067,274.0
3419,2018-07-10,19067,217.0
3420,2018-07-11,19067,167.0
3421,2018-07-13,19067,182.0
3422,2018-07-16,19067,185.0
3423,2018-07-19,19067,232.0
3424,2018-07-22,19067,102.0
3425,2018-07-25,19067,417.0
3426,2018-07-26,19067,409.0
3427,2018-07-27,19067,407.0
3428,2018-07-29,19067,193.0
3429,2018-07-30,19067,385.0
3430,2018-07-31,19067,443.0
3431,2018-08-02,19067,469.0
3432,2018-08-04,19067,451.0
3433,2018-08-08,19067,402.0
3434,2018-08-10,19067,447.0
3435,2018-08-12,19067,304.0
3436,2018-08-13,19067,335.0
3437,2018-08-14,19067,468.0
3438,2018-08-19,19067,240.0
3439,2018-08-20,19067,360.0
3440,2018-08-21,19067,450.0
3441,2018-08-24,19067,467.0
3442,2018-08-26,19067,96.0
3443,2018-08-28,19067,346.0
3444,2018-08-29,19067,411.0
3445,2018-08-30,19067,362.0
3446,2018-08-31,19067,339.0
3447,2018-09-01,19067,302.0
3448,2018-09-03,19067,330.0
3449,2018-09-06,19067,348.0
3450,2018-09-07,19067,161.0
3451,2018-09-08,19067,175.0
3452,2018-09-14,19067,454.0
3453,2018-09-15,19067,448.0
3454,2018-09-16,19067,195.0
3455,2018-09-17,19067,295.0
3456,2018-09-20,19067,371.0
3457,2018-09-21,19067,411.0
3458,2018-09-23,19067,281.0
3459,2018-09-24,19067,372.0
3460,2018-09-26,19067,402.0
3461,2018-09-27,19067,427.0
3462,2018-09-29,19067,419.0
3463,2018-09-30,19067,327.0
3464,2018-10-01,19067,430.0
3465,2018-10-02,19067,401.0
3466,2018-10-03,19067,459.0
3467,2018-10-08,19067,292.0
3468,2018-10-10,19067,435.0
3469,2018-10-11,19067,424.0
3470,2018-10-13,19067,370.0
3471,2018-10-14,19067,411.0
3472,2018-10-17,19067,379.0
3473,2018-10-18,19067,263.0
3474,2018-10-25,19067,442.0
3475,2018-10-27,19067,250.0
3476,2018-10-29,19067,301.0
3477,2018-10-30,19067,329.0
3478,2018-10-31,19067,333.0
3479,2018-11-01,19067,137.0
3480,2018-11-03,19067,153.0
3481,2018-11-04,19067,170.0
3482,2018-11-06,19067,318.0
3483,2018-11-07,19067,298.0
3484,2018-11-09,19067,294.0
3485,2018-11-11,19067,58.0
3486,2018-11-14,19067,451.0
3487,2018-11-15,19067,312.0
3488,2018-11-16,19067,355.0
3489,2018-11-20,19067,390.0
3490,2018-11-21,19067,320.0
3491,2018-11-25,19067,170.0
3492,2018-11-28,19067,423.0
3493,2018-11-29,19067,305.0
3494,2018-11-30,19067,305.0
3495,2018-12-01,19067,437.0
3496,2018-12-02,19067,97.0
3497,2018-12-05,19067,457.0
3498,2018-12-07,19067,439.0
3499,2018-12-10,19067,333.0
3500,2018-12-11,19067,358.0
3501,2018-12-13,19067,437.0
3502,2018-12-16,19067,434.0
3503,2018-12-17,19067,459.0
3504,2018-12-19,19067,444.0
3505,2018-12-22,19067,147.0
3506,2018-12-23,19067,214.0
3507,2018-12-24,19067,261.0
3508,2018-12-25,19067,118.0
3509,2018-12-26,19067,290.0
3510,2019-01-01,19067,103.0
3511,2019-01-03,19067,453.0
3512,2019-01-04,19067,456.0
3513,2019-01-05,19067,462.0
3514,2019-01-06,19067,250.0
3515,2019-01-08,19067,469.0
3516,2019-01-09,19067,448.0
3517,2019-01-12,19067,356.0
3518,2019-01-13,19067,114.0
3519,2019-01-14,19067,399.0
3520,2019-01-19,19067,319.0
3521,2019-01-20,19067,240.0
3522,2019-01-21,19067,415.0
3523,2019-01-25,19067,452.0
3524,2019-01-26,19067,436.0
3525,2019-01-27,19067,408.0
3526,2019-01-28,19067,451.0
3527,2019-01-29,19067,454.0
3528,2019-01-31,19067,453.0
3529,2019-02-02,19067,347.0
3530,2019-02-03,19067,275.0
3531,2019-02-04,19067,288.0
3532,2019-02-05,19067,140.0
3533,2019-02-06,19067,154.0
3534,2019-02-07,19067,199.0
3535,2019-02-08,19067,298.0
3536,2019-02-11,19067,233.0
3537,2019-02-13,19067,104.0
3538,2019-02-18,19067,61.0
3539,2019-02-20,19067,102.0
3540,2019-02-21,19067,139.0
3541,2019-02-24,19067,67.0
3542,2019-02-25,19067,236.0
3543,2019-03-01,19067,90.0
3544,2019-03-05,19067,16.0
3545,2019-03-07,19067,195.0
3546,2019-03-12,19067,177.0
3547,2019-03-14,19067,253.0
3548,2019-03-15,19067,245.0
3549,2019-03-16,19067,40.0
3550,2019-03-18,19067,284.0
3551,2019-03-21,19067,74.0
3552,2019-03-22,19067,16.0
3553,2019-03-23,19067,16.0
3554,2019-03-25,19067,225.0
3555,2019-03-26,19067,187.0
3556,2019-03-29,19067,21.0
3557,2019-04-02,19067,227.0
3558,2019-04-06,19067,109.0
3559,2019-04-07,19067,137.0
3560,2019-04-09,19067,128.0
3561,2019-04-10,19067,109.0
3562,2019-04-14,19067,16.0
3563,2019-04-15,19067,73.0
3564,2019-04-16,19067,48.0
3565,2019-04-17,19067,89.0
3566,2019-04-18,19067,21.0
3567,2019-04-19,19067,16.0
3568,2019-04-20,19067,16.0
3569,2019-04-23,19067,46.0
3570,2019-04-26,19067,216.0
3571,2019-04-27,19067,97.0
3572,2019-04-28,19067,16.0
3573,2019-04-30,19067,50.0
3574,2019-05-01,19067,16.0
3575,2019-05-04,19067,30.0
3576,2019-05-05,19067,16.0
3577,2019-05-06,19067,188.0
3578,2019-05-07,19067,200.0
3579,2019-05-09,19067,82.0
3580,2019-05-10,19067,296.0
3581,2019-05-12,19067,18.0
3582,2019-05-13,19067,225.0
3583,2019-05-15,19067,65.0
3584,2019-05-16,19067,68.0
3585,2019-05-18,19067,27.0
3586,2019-05-19,19067,16.0
3587,2019-05-21,19067,54.0
3588,2019-05-29,19067,70.0
3589,2019-05-30,19067,72.0
3590,2019-06-01,19067,436.0
3591,2019-06-03,19067,429.0
3592,2019-06-04,19067,485.0
3593,2019-06-09,19067,234.0
3594,2019-06-11,19067,302.0
3595,2019-06-14,19067,221.0
3596,2019-06-18,19067,288.0
3597,2019-06-20,19067,58.0
3598,2019-06-22,19067,109.0
3599,2019-06-23,19067,38.0
3600,2019-06-24,19067,216.0
3601,2019-06-29,19067,110.0
3602,2019-06-30,19067,68.0
3603,2019-07-01,19067,295.0
3604,2019-07-03,19067,4105.0
3605,2019-07-05,19067,583.0
3606,2019-07-06,19067,445.0
3607,2019-07-07,19067,427.0
3608,2019-07-10,19067,357.0
3609,2019-07-12,19067,326.0
3610,2019-07-14,19067,175.0
3611,2019-07-16,19067,313.0
3612,2019-07-17,19067,342.0
3613,2019-07-19,19067,304.0
3614,2019-07-20,19067,229.0
3615,2019-07-26,19067,372.0
3616,2019-07-27,19067,233.0
3617,2019-07-28,19067,140.0
3618,2019-07-29,19067,381.0
3619,2019-07-31,19067,408.0
3620,2019-08-01,19067,435.0
3621,2019-08-02,19067,411.0
3622,2019-08-03,19067,308.0
3623,2019-08-04,19067,201.0
3624,2019-08-05,19067,331.0
3625,2019-08-06,19067,284.0
3626,2019-08-08,19067,306.0
3627,2019-08-09,19067,295.0
3628,2019-08-12,19067,293.0
3629,2019-08-18,19067,355.0
3630,2019-08-20,19067,427.0
3631,2019-08-22,19067,471.0
3632,2019-08-25,19067,242.0
3633,2019-08-26,19067,294.0
3634,2019-08-27,19067,313.0
3635,2019-09-02,19067,295.0
3636,2019-09-04,19067,286.0
3637,2019-09-05,19067,299.0
3638,2019-09-06,19067,115.0
3639,2019-09-07,19067,49.0
3640,2019-09-09,19067,300.0
3641,2019-09-13,19067,309.0
3642,2019-09-14,19067,307.0
3643,2019-09-17,19067,307.0
